"customer_id","hazard_score","baseline_hazard","hazard_group"
"4229-CZMLL",7.99837301925495,0.000256739623070878,"High"
"4231-LZUYM",-2.93260293746289,2.17888442246913,"Low"
"4232-JGKIY",5.16327921628118,8.30880920493113e-05,"Medium-High"
"4234-XTNEA",8.42929595937882,0.000120099134806493,"High"
"4236-UJPWO",5.82117640265688,0.000120099134806493,"Medium-High"
"4236-XPXAV",8.7544590415336,0.000229985572955397,"High"
"4237-CLSMM",2.5873637986394,0.000120099134806493,"Medium-Low"
"4237-RLAQD",7.03111549256226,8.30880920493113e-05,"High"
"4238-HFHSN",-1.40547304366704,0.219214107156684,"Low"
"4238-JSSWH",0.152413130417264,0.00764092624331836,"Medium-Low"
"4248-HCETZ",5.27694597990701,0.00407019049882884,"Medium-High"
"4248-QPAVC",6.85426449313027,0.0010255340708036,"High"
"4250-FDVOU",6.83272695025448,0.000256739623070878,"High"
"4250-WAROZ",-2.06773100054221,0.189503431286841,"Low"
"4250-ZBWLV",-3.00294501182698,0.639926701617274,"Low"
"4254-QPEDE",-2.23270861906142,0.0607536238458041,"Low"
"4255-DDUOU",5.30757600979892,8.30880920493113e-05,"Medium-High"
"4256-ZWTZI",6.70102842402763,0.000229985572955397,"High"
"4257-GAESD",6.70914055799617,0.000256739623070878,"High"
"4273-MBHYA",9.14087146869955,8.30880920493113e-05,"High"
"4274-DRSQT",-2.20145019378523,0.439030039831265,"Low"
"4274-OWWYO",8.46127493134806,8.30880920493113e-05,"High"
"4277-BWBML",-1.1443913894387,2.17888442246913,"Medium-Low"
"4277-PVRAN",7.6596474710839,0.000335301833691779,"High"
"4277-UDIEF",4.88224054043875,0.00213133593086452,"Medium-High"
"4280-DLSHD",4.28503648780646,0.000335301833691779,"Medium-High"
"4282-ACRXS",4.6497633458132,0.0109144452435301,"Medium-High"
"4282-MSACW",-4.1473816930554,0.639926701617274,"Low"
"4282-YMKNA",7.51579205642533,0.000385096811640781,"High"
"4283-FUTGF",6.75687483507507,0.00124882648406011,"High"
"4283-IVYCI",7.11239137432893,0.000385096811640781,"High"
"4285-GYRQC",8.1270074941397,0.000296454454927464,"High"
"4289-DTDKW",2.96044613566202,0.0140992308233096,"Medium-Low"
"4290-BSXUX",7.96177402569365,0.000155012759831811,"High"
"4291-HPAXL",5.22849808387863,8.30880920493113e-05,"Medium-High"
"4291-HYEBC",3.29805919972534,0.00321662683688798,"Medium-High"
"4291-SHSBH",7.44496564443252,0.000296454454927464,"High"
"4291-TPNFG",-5.47278400575719,2.17888442246913,"Low"
"4291-YZODP",3.51488206285293,0.000296454454927464,"Medium-High"
"4293-ETKAP",-5.93832856602192,0.343201056051665,"Low"
"4295-YURET",-4.24142412061499,0.112521430589104,"Low"
"4298-OYIFC",7.02006497380969,0.000818523640539762,"High"
"4299-OPXEJ",-0.678751229290519,0.112521430589104,"Medium-Low"
"4299-SIMNS",7.61111393262108,0.000385096811640781,"High"
"4301-VVZKA",6.30403127340671,0.000918530586474259,"High"
"4302-ZYFEL",-1.20641294749587,0.824587244528871,"Medium-Low"
"4304-TSPVK",-8.24184062833084,0.639926701617274,"Low"
"4304-XUMGI",-2.62818697097639,0.0497361904474097,"Low"
"4307-KTUMW",0.986903689648794,0.0734201471478829,"Medium-Low"
"4307-KWMXE",6.16095949796252,0.000444965433829485,"High"
"4310-KEDTB",4.97144895150336,0.00269695991635069,"Medium-High"
"4311-QTTAI",3.29567504848455,0.000918530586474259,"Medium-High"
"4312-GVYNH",-3.80521098876391,1.16139422064449,"Low"
"4312-KFRXN",-2.26621833242052,2.17888442246913,"Low"
"4315-MURBD",7.76378552645376,0.000561662870984387,"High"
"4316-XCSLJ",5.75874498214768,0.0010255340708036,"Medium-High"
"4317-VTEOA",7.24141735539732,8.30880920493113e-05,"High"
"4318-RAJVY",3.3252041216762,0.000444965433829485,"Medium-High"
"4320-QMLLA",6.89205538577982,0.000296454454927464,"High"
"4322-RCYMT",-1.98076589108402,0.639926701617274,"Low"
"4323-ELYYB",1.30962695891534,0.000644797027832564,"Medium-Low"
"4323-OHFOW",-3.18633749192388,1.16139422064449,"Low"
"4323-SADQS",6.0335877022364,0.000296454454927464,"High"
"4324-AHJKS",6.85388423459539,0.000229985572955397,"High"
"4324-BZCKL",4.96392758742137,0.000444965433829485,"Medium-High"
"4325-NFSKC",7.00257221121904,0.00124882648406011,"High"
"4328-VUFWD",2.62955598226397,0.0124563580987947,"Medium-Low"
"4329-YPDDQ",6.65817666000392,0.00136741125493559,"High"
"4332-MUOEZ",5.14082171346067,0.00136741125493559,"Medium-High"
"4334-HOWRP",-3.28230826884406,2.17888442246913,"Low"
"4335-BSMJS",-1.21486299156089,0.241098947938206,"Medium-Low"
"4335-UPJSI",0.337006080680083,0.00213133593086452,"Medium-Low"
"4338-EYCER",4.4983174953809,0.00149505914509933,"Medium-High"
"4342-HENTK",8.51379638358023,0.000120099134806493,"High"
"4342-HFXWS",-0.334785522816211,0.0371733010070022,"Medium-Low"
"4343-EJVQB",7.89936733185984,0.000296454454927464,"High"
"4349-GFQHK",7.17053891330709,8.30880920493113e-05,"High"
"4350-ZTLPI",-0.748156092249939,0.0734201471478829,"Medium-Low"
"4351-QLCSU",7.2569568699112,8.30880920493113e-05,"High"
"4353-HYOJD",3.66859461016466,0.00294871628029476,"Medium-High"
"4355-CVPVS",-1.13108565349119,0.112521430589104,"Medium-Low"
"4355-HBJHH",-4.52491076356815,0.528869253418018,"Low"
"4359-INNWN",3.08549371761661,0.0010255340708036,"Medium-High"
"4360-PNRQB",6.35689760507321,0.0011396578130888,"High"
"4360-QRAVE",0.845186928507182,0.00964238043418027,"Medium-Low"
"4361-BKAXE",3.11281829846501,0.0161797339816265,"Medium-High"
"4361-FEBGN",-0.76697841202937,0.0371733010070022,"Medium-Low"
"4361-JEIVL",6.81063265699439,8.30880920493113e-05,"High"
"4365-MSDYN",3.05613297359478,0.000335301833691779,"Medium-High"
"4366-CTOUZ",-2.44533662299787,0.0497361904474097,"Low"
"4367-NHWMM",6.1555513230536,8.30880920493113e-05,"High"
"4367-NUYAO",-0.398794730808673,0,"Medium-Low"
"4369-HTUIF",8.44444195336121,0.000256739623070878,"High"
"4369-NYSCF",-0.12710316595841,0.112521430589104,"Medium-Low"
"4373-MAVJG",7.27694494563726,0.000707292687873374,"High"
"4373-VVHQL",6.79636061838836,8.30880920493113e-05,"High"
"4374-YMUSQ",2.87084924503364,0.00671872763788743,"Medium-Low"
"4376-KFVRS",-8.50808369576107,2.17888442246913,"Low"
"4377-VDHYI",1.33010378781406,0.0054137009768409,"Medium-Low"
"4378-BZYFP",3.06461862022226,0.0010255340708036,"Medium-High"
"4378-MYPGO",-6.58073630071818,0.639926701617274,"Low"
"4381-MHQDC",-1.01595669114896,0.0334954013406053,"Medium-Low"
"4385-GZQXV",7.3896735107533,0.000918530586474259,"High"
"4385-ZKVNW",2.13778844489193,0.0232021646131933,"Medium-Low"
"4389-UEFCZ",-6.28966531147775,2.17888442246913,"Low"
"4390-KYULV",4.81449356731393,0.000155012759831811,"Medium-High"
"4391-LNRXK",5.8772635982312,0.00172791796621807,"Medium-High"
"4391-RESHN",5.85672978835524,0.00185926437976301,"Medium-High"
"4393-GEADV",-8.80083073343086,1.16139422064449,"Low"
"4393-OBCRR",3.50553782081606,0.000155012759831811,"Medium-High"
"4393-RYCRE",0.790301736166338,0.0232021646131933,"Medium-Low"
"4395-PZMSN",4.62389732912345,0.000229985572955397,"Medium-High"
"4396-KLSEH",4.81726818198703,0.00019389091528012,"Medium-High"
"4397-FRLTA",4.86871831080659,0.00019389091528012,"Medium-High"
"4398-HSCJH",7.69932899044764,0.000155012759831811,"High"
"4402-FTBXC",1.81360780067772,0.0870621981502741,"Medium-Low"
"4403-BWPAY",3.16533240148213,0.000707292687873374,"Medium-High"
"4404-HIBDJ",3.73559296230625,0.00245382367073053,"Medium-High"
"4412-YLTKF",5.77902431737454,0.00294871628029476,"Medium-High"
"4415-IJZTP",8.62950161654426,8.30880920493113e-05,"High"
"4415-WNGVR",4.7445589801834,0.000561662870984387,"Medium-High"
"4418-LZMSV",4.82785135830045,0.000644797027832564,"Medium-High"
"4419-UJMUS",-4.96746719340316,0.824587244528871,"Low"
"4422-QVIJA",4.30571048670442,0.00764092624331836,"Medium-High"
"4423-JWZJN",-3.78110700857278,0.281815334617434,"Low"
"4423-YLHDV",5.91079412660395,0.00149505914509933,"Medium-High"
"4424-TKOPW",9.27802533937422,0.000120099134806493,"High"
"4425-OWHWB",2.70831347531873,0.00136741125493559,"Medium-Low"
"4429-WYGFR",5.00652977510605,0.00269695991635069,"Medium-High"
"4430-UZIPO",6.37423895973089,0.000155012759831811,"High"
"4430-YHXGG",5.14639341207145,0.00019389091528012,"Medium-High"
"4431-EDMIQ",5.46485908302465,0.000296454454927464,"Medium-High"
"4432-ADRLB",6.8661962588917,0.000120099134806493,"High"
"4433-JCGCG",2.74904042389019,0.0284062407963613,"Medium-Low"
"4439-JMPMT",8.09130871047832,0.000229985572955397,"High"
"4439-YRNVD",5.91459059702434,0.000444965433829485,"Medium-High"
"4441-NIHPT",7.38393246803479,0.000644797027832564,"High"
"4443-EMBNA",-2.672802061826,1.49816718296528,"Low"
"4445-KWOKW",1.99240453427781,0.0186495788489426,"Medium-Low"
"4445-ZJNMU",8.2782068262056,0.000385096811640781,"High"
"4446-BZKHU",-0.572171809870567,0.219214107156684,"Medium-Low"
"4450-DLLMH",8.44835600902281,0.000120099134806493,"High"
"4450-MDZFX",-0.878805725229077,0.189503431286841,"Medium-Low"
"4450-YOOHP",4.26783756261327,0.0124563580987947,"Medium-High"
"4451-RWASJ",0.584444372965438,0.000818523640539762,"Medium-Low"
"4452-QIIEB",6.47764535136493,0.000296454454927464,"High"
"4452-ROHMO",0.769140375957314,0.000818523640539762,"Medium-Low"
"4455-BFSPD",-3.42396925026875,0.219214107156684,"Low"
"4456-RHSNB",4.76875165096772,0.00124882648406011,"Medium-High"
"4458-KVRBJ",-1.57651583127417,0.170573473668853,"Low"
"4459-BBGHE",4.97948947509164,0.00407019049882884,"Medium-High"
"4462-CYWMH",-1.40247805543464,0.241098947938206,"Low"
"4464-JCOLN",3.07370655695075,0.000120099134806493,"Medium-High"
"4465-VDKIQ",6.80053411269141,0.0011396578130888,"High"
"4468-KAZHE",4.07991822185573,0.00136741125493559,"Medium-High"
"4468-YDOVK",6.90786839107042,0.000229985572955397,"High"
"4471-KXAUH",3.37685215690562,0.0186495788489426,"Medium-High"
"4472-LVYGI",2.19324746000332,0,"Medium-Low"
"4472-VESGY",-0.0486296134911796,0.0607536238458041,"Medium-Low"
"4475-NVTLU",-2.10217932387794,0.0248044419474306,"Low"
"4476-OSWTN",-3.60259684472456,0.824587244528871,"Low"
"4480-MBMLB",2.2005935612139,0.00838676749272581,"Medium-Low"
"4480-QQRHC",3.72661926674355,0.000335301833691779,"Medium-High"
"4482-EWFMI",8.39203333653539,0.000120099134806493,"High"
"4482-FTFFX",6.74693332584671,0.000229985572955397,"High"
"4484-CGXFK",7.07243894163229,0.000155012759831811,"High"
"4484-GLZOU",-0.514883973801671,0.0607536238458041,"Medium-Low"
"4486-EFAEB",4.95035967128047,0.000644797027832564,"Medium-High"
"4487-ZYJZK",1.98074955924912,0.0109144452435301,"Medium-Low"
"4488-KQFDT",-1.9117581348122,0.219214107156684,"Low"
"4488-PSYCG",4.31453973824355,0.000918530586474259,"Medium-High"
"4489-SNOJF",3.51670835209781,0.00764092624331836,"Medium-High"
"4495-LHSSK",5.75845235498033,0.0011396578130888,"Medium-High"
"4500-HKANN",-0.0373962178134508,0.00185926437976301,"Medium-Low"
"4501-EQDRN",8.50288386287611,8.30880920493113e-05,"High"
"4501-UYKBC",1.36082139411222,0.0284062407963613,"Medium-Low"
"4501-VCPFK",5.18929664486209,0.00269695991635069,"Medium-High"
"4503-BDXBD",7.34002864975523,0.00049297092315797,"High"
"4504-YOULA",3.97719243133353,0.00764092624331836,"Medium-High"
"4505-EXZHB",8.18653246102451,0.000256739623070878,"High"
"4508-OEBEY",2.23569536232342,0.00463229219938873,"Medium-Low"
"4510-HIMLV",8.47218007481115,8.30880920493113e-05,"High"
"4510-PYUSH",4.2108004880029,0.0109144452435301,"Medium-High"
"4512-ZUIYL",8.1514614762285,0.000120099134806493,"High"
"4513-CXYIX",-5.35152726768146,1.49816718296528,"Low"
"4514-GFCFI",7.21446968254853,0.000918530586474259,"High"
"4518-FZBSX",1.22185853671274,0.0186495788489426,"Medium-Low"
"4521-WFJAI",-1.38719036530423,0.112521430589104,"Low"
"4521-YEEHE",4.73382703379334,0.0011396578130888,"Medium-High"
"4522-AKYLR",4.85506574492189,0.000644797027832564,"Medium-High"
"4522-XRWWI",1.33025347092102,0.0186495788489426,"Medium-Low"
"4523-WXCEF",-0.770781431881851,0.170573473668853,"Medium-Low"
"4524-QCSSM",5.1219934490282,0.00269695991635069,"Medium-High"
"4525-VZCZG",-0.864526048893785,0.0870621981502741,"Medium-Low"
"4526-EXKKN",-0.5192053959717,0.0140992308233096,"Medium-Low"
"4526-RMTLL",3.05467862722375,0.000335301833691779,"Medium-High"
"4526-ZJJTM",1.63272192792502,0.00245382367073053,"Medium-Low"
"4529-CKBCL",8.72581184012415,0.000120099134806493,"High"
"4530-NDRKU",0.853491193413163,0.0186495788489426,"Medium-Low"
"4531-AUZNK",-0.756714051645717,0.0547275113583605,"Medium-Low"
"4534-WGCIR",-1.64536975976352,0.150809866021979,"Low"
"4536-PLEQY",7.2761268316064,0.000561662870984387,"High"
"4537-CIBHB",0.903295635244861,0.000385096811640781,"Medium-Low"
"4537-DKTAL",6.65710514640879,0.000120099134806493,"High"
"4538-WNTMJ",1.88258642780129,0.0284062407963613,"Medium-Low"
"4541-RMRLG",5.07926023012431,0.000296454454927464,"Medium-High"
"4544-RXFMG",4.47024261717589,0.000335301833691779,"Medium-High"
"4546-FOKWR",6.85939289608102,0.000918530586474259,"High"
"4547-FZJWE",-0.793464640587616,0.0979244248283692,"Medium-Low"
"4547-KQRTM",7.5995660424031,0.000444965433829485,"High"
"4547-LYTDD",6.61773518579146,0.000918530586474259,"High"
"4548-SDBKE",8.23108540701319,0.000229985572955397,"High"
"4549-ZDQYY",0.73884191074356,0.0607536238458041,"Medium-Low"
"4550-EVXNY",8.50238024426216,8.30880920493113e-05,"High"
"4550-VBOFE",-1.48049670784837,1.16139422064449,"Low"
"4553-DVPZG",-2.45183077292526,0.241098947938206,"Low"
"4554-YGZIH",1.52565937577853,0.044269807298813,"Medium-Low"
"4558-CGYCZ",4.79642372953064,0.00019389091528012,"Medium-High"
"4558-FANTW",6.35758105244982,0.0010255340708036,"High"
"4559-UWIHT",4.92833797712084,0.000707292687873374,"Medium-High"
"4560-WQAQW",-0.157695850386879,0.170573473668853,"Medium-Low"
"4565-EVZMJ",1.65037284376914,0.0334954013406053,"Medium-Low"
"4565-NLZBV",-3.40058459155885,1.49816718296528,"Low"
"4566-GOLUK",1.62962087499239,0.0334954013406053,"Medium-Low"
"4566-NECEV",8.77848476067155,0.000229985572955397,"High"
"4566-QVRRW",5.87638113081408,0.00049297092315797,"Medium-High"
"4567-AKPIA",0.477797184950842,0.0161797339816265,"Medium-Low"
"4568-KNYWR",-1.82776642417978,0.0607536238458041,"Low"
"4568-TTZRT",4.68931036553341,0.000385096811640781,"Medium-High"
"4570-QHXHL",6.31666104310139,0.000385096811640781,"High"
"4572-DVCGN",7.56935238840827,0.000444965433829485,"High"
"4573-JKNAE",0.861824763162652,0.000561662870984387,"Medium-Low"
"4576-CSAJH",3.58704005170833,0.00172791796621807,"Medium-High"
"4578-PHJYZ",-1.12629266690229,0.0607536238458041,"Medium-Low"
"4580-TMHJU",2.75375675091788,0.0217729252904675,"Medium-Low"
"4581-LNWUM",6.313559819343,0.000644797027832564,"High"
"4581-SSPWD",8.41262552845718,0.000155012759831811,"High"
"4583-PARNH",6.85387161962815,0.000918530586474259,"High"
"4584-LBNMK",0.392297746698178,0.0248044419474306,"Medium-Low"
"4585-HETAI",6.74040500128637,0.00019389091528012,"High"
"4587-NUKOX",8.52650988342265,0.000155012759831811,"High"
"4587-VVTOX",8.65211848044841,0.000256739623070878,"High"
"4588-YBNIB",4.99926616204075,8.30880920493113e-05,"Medium-High"
"4589-IUAJB",-2.04623113672438,1.16139422064449,"Low"
"4592-IWTJI",6.16119554336844,0.000155012759831811,"High"
"4597-ELFTS",1.79184775091097,0.112521430589104,"Medium-Low"
"4597-NUCQV",6.10222125937141,0.00213133593086452,"High"
"4598-XLKNJ",5.67812775783404,0.00245382367073053,"Medium-High"
"4598-ZADCK",1.14687025018948,0.0734201471478829,"Medium-Low"
"4603-JANFB",8.28647042715285,8.30880920493113e-05,"High"
"4607-CHPCA",3.89340694823332,0.00245382367073053,"Medium-High"
"4608-LCIMN",6.08350136155088,0.000335301833691779,"High"
"4609-KNNWG",-0.198406652875325,0.00294871628029476,"Medium-Low"
"4611-ANLQC",-0.645986623888816,0.189503431286841,"Medium-Low"
"4612-SSVHJ",4.98234691829018,0.00136741125493559,"Medium-High"
"4612-THJBS",-0.48236269671155,0.112521430589104,"Medium-Low"
"4614-NUVZD",9.03698298514005,8.30880920493113e-05,"High"
"4615-PIVVU",-0.726583951636869,0.0186495788489426,"Medium-Low"
"4616-EWBNJ",2.83419490117718,0.000918530586474259,"Medium-Low"
"4616-ULAOA",-6.11572215458933,0.343201056051665,"Low"
"4619-EVPHY",4.39781788689464,0.00136741125493559,"Medium-High"
"4622-YNKIJ",0.4066696926647,0.0060760207523678,"Medium-Low"
"4623-ZKHLY",4.20779547457428,0.00172791796621807,"Medium-High"
"4625-EWPTF",6.33158272422559,0.000335301833691779,"High"
"4625-LAMOB",-0.243387054931869,0.0232021646131933,"Medium-Low"
"4625-XMOYM",-3.90645817691685,2.17888442246913,"Low"
"4626-GYCZP",8.59059390451032,0.000296454454927464,"High"
"4626-OZDTJ",-2.21948864371498,0.0547275113583605,"Low"
"4627-MIHJH",-5.53778001707932,0.824587244528871,"Low"
"4628-CTTLA",3.26592454730056,0.126583284513825,"Medium-High"
"4628-WQCQQ",2.50191272522882,0.00764092624331836,"Medium-Low"
"4629-NRXKX",7.92999773429539,0.000120099134806493,"High"
"4631-OACRM",7.41005890809699,0.000818523640539762,"High"
"4632-PAOYU",2.5753007557918,0.00172791796621807,"Medium-Low"
"4632-XJMEX",0.233534165825089,0.0734201471478829,"Medium-Low"
"4633-MKHYU",7.94892195054143,0.000385096811640781,"High"
"4634-JLRJT",5.21447606426292,8.30880920493113e-05,"Medium-High"
"4635-EJYPD",-0.741330508877602,0.0054137009768409,"Medium-Low"
"4636-JGAAI",1.94461903468631,0.00671872763788743,"Medium-Low"
"4636-OLWOE",0.888688146775167,0.0870621981502741,"Medium-Low"
"4636-QRJKY",7.91056664777978,0.000256739623070878,"High"
"4636-TVXVG",-1.42216924050658,0.241098947938206,"Low"
"4640-UHDOS",5.60817273720193,0.000644797027832564,"Medium-High"
"4641-FROLU",-1.94598714404267,0.00407019049882884,"Low"
"4644-OBGFZ",0.273089309722723,0.0979244248283692,"Medium-Low"
"4644-PIZRT",3.22950137161028,0.0010255340708036,"Medium-High"
"4646-QZXTF",6.40975830160661,0.000296454454927464,"High"
"4647-MUZON",4.55187911234396,0.0011396578130888,"Medium-High"
"4647-XXZAM",6.25690372842644,0.000256739623070878,"High"
"4648-YPBTM",-2.19173028556278,0.0734201471478829,"Low"
"4652-NNHNY",6.27798939891401,0.000918530586474259,"High"
"4652-ODEVH",-3.42754410024897,0.0248044419474306,"Low"
"4654-DLAMQ",-4.01094782074159,0.281815334617434,"Low"
"4654-GGUII",3.83579204801123,0.0011396578130888,"Medium-High"
"4654-ULTTN",-6.6331985796454,1.16139422064449,"Low"
"4656-CAURT",-1.76120695689963,0.824587244528871,"Low"
"4657-FWVFY",2.37967567278344,0.0140992308233096,"Medium-Low"
"4658-HCOHW",6.3279657359036,0.00149505914509933,"High"
"4659-NZRUF",6.63107166935553,0.00124882648406011,"High"
"4660-IRIBM",6.34004324453811,0.0011396578130888,"High"
"4661-NJEUX",5.04447918759119,8.30880920493113e-05,"Medium-High"
"4662-EKDPQ",7.64054699785556,0.000120099134806493,"High"
"4664-NJCMS",-1.40412331761653,0.0060760207523678,"Low"
"4667-OHGKG",5.25306562982682,8.30880920493113e-05,"Medium-High"
"4667-QONEA",-2.66711609150346,0.189503431286841,"Low"
"4670-TABXH",-7.62031368433043,2.17888442246913,"Low"
"4671-LXRDQ",6.8187885888061,0.000120099134806493,"High"
"4671-VJLCL",-3.29993787495457,0.260267557035998,"Low"
"4672-FOTSD",6.43159623492585,0.000561662870984387,"High"
"4673-KKSLS",4.78495202287011,0.00463229219938873,"Medium-High"
"4674-HGNUA",-6.85660066603846,1.49816718296528,"Low"
"4676-MQUEA",-1.97441969014142,0.0497361904474097,"Low"
"4676-WLUHT",-0.943949105371823,0.0870621981502741,"Medium-Low"
"4678-DVQEO",7.09380324467723,8.30880920493113e-05,"High"
"4680-KUTAJ",2.63468113981097,0.00049297092315797,"Medium-Low"
"4682-BLBUC",0.8562865288806,0.0232021646131933,"Medium-Low"
"4683-WYDOU",-7.00987662765715,0.241098947938206,"Low"
"4685-ERGHK",-0.654602996928355,0.126583284513825,"Medium-Low"
"4685-TFLLS",2.53842976339783,0.0011396578130888,"Medium-Low"
"4686-GEFRM",-7.16775792071811,1.16139422064449,"Low"
"4686-UXDML",6.47340811201607,0.00149505914509933,"High"
"4690-LLKUA",5.9029110039483,0.0010255340708036,"Medium-High"
"4690-PKDQG",2.786431119511,0.0186495788489426,"Medium-Low"
"4692-NNQRU",2.70340738399077,0.00149505914509933,"Medium-Low"
"4693-VWVBO",5.14194157398318,0.000155012759831811,"Medium-High"
"4694-PHWFW",4.54782378006325,0.000335301833691779,"Medium-High"
"4695-VADHF",5.90844124651321,0.0011396578130888,"Medium-High"
"4695-WJZUE",9.20035663177129,0.000120099134806493,"High"
"4697-LUPSU",1.87090284694304,0.000120099134806493,"Medium-Low"
"4698-KVLLG",-0.749443864798141,0.0547275113583605,"Medium-Low"
"4700-UBQMV",2.70634594204148,0.00149505914509933,"Medium-Low"
"4701-AHWMW",2.2159266300043,0.0979244248283692,"Medium-Low"
"4701-LKOZD",-5.25627931617169,1.16139422064449,"Low"
"4701-MLJPN",4.9818951242554,0.00463229219938873,"Medium-High"
"4702-HDRKD",0.466911334032335,0.528869253418018,"Medium-Low"
"4702-IOQDC",8.57380340494083,8.30880920493113e-05,"High"
"4703-MQYKT",0.443082448869545,0.00149505914509933,"Medium-Low"
"4704-ERYFC",5.5119139022508,0.00172791796621807,"Medium-High"
"4706-AXVKM",7.88298786072043,0.00049297092315797,"High"
"4706-DGAHW",2.99132992761046,8.30880920493113e-05,"Medium-High"
"4707-MAXGU",-2.39846771446268,2.17888442246913,"Low"
"4707-YNOQA",0.634195819356835,0.00671872763788743,"Medium-Low"
"4709-LKHYG",0.956891462498283,0.00359296251579392,"Medium-Low"
"4710-FDUIZ",-1.27860984841436,0.112521430589104,"Low"
"4710-NKCAW",5.61122057439435,0.000229985572955397,"Medium-High"
"4712-AUQZO",5.65700765099621,0.0011396578130888,"Medium-High"
"4712-UYOOI",3.27485252564045,0.00136741125493559,"Medium-High"
"4713-LZDRV",8.63222847681801,0.000120099134806493,"High"
"4713-ZBURT",-1.79291123430058,0.0248044419474306,"Low"
"4716-HHKQH",4.37009564015198,0.00136741125493559,"Medium-High"
"4716-MRVEN",2.32389093372689,0.00359296251579392,"Medium-Low"
"4717-GHADL",-2.58812321763808,0.0497361904474097,"Low"
"4718-DHSMV",5.95626926030498,0.00049297092315797,"Medium-High"
"4718-WXBGI",-5.97157495694485,2.17888442246913,"Low"
"4719-UMSIY",5.15728006476531,0.000256739623070878,"Medium-High"
"4720-VSTSI",2.8928519845528,0.0232021646131933,"Medium-Low"
"4723-BEGSG",-5.0684783539985,2.17888442246913,"Low"
"4724-WXVWF",2.44807972507001,0.0371733010070022,"Medium-Low"
"4726-DLWQN",2.49011692768602,0.0497361904474097,"Medium-Low"
"4727-MCYZG",7.36127564834308,8.30880920493113e-05,"High"
"4729-XKASR",6.37546823590161,8.30880920493113e-05,"High"
"4730-AWNAU",0.960527287155283,0.00838676749272581,"Medium-Low"
"4732-RRJZC",2.39848210275067,0.000296454454927464,"Medium-Low"
"4735-ASGMA",5.49851267876049,0.00269695991635069,"Medium-High"
"4735-BJKOU",-0.245569745223942,0.0140992308233096,"Medium-Low"
"4737-AQCPU",-5.54684370752449,2.17888442246913,"Low"
"4737-HOBAX",-4.52027452393774,0.260267557035998,"Low"
"4741-WWJQZ",8.51159682181426,0.000120099134806493,"High"
"4742-DRORA",-2.21229938995375,0.189503431286841,"Low"
"4742-TXUEX",-0.759722306588741,0.0334954013406053,"Medium-Low"
"4745-LSPLO",5.07871661619547,8.30880920493113e-05,"Medium-High"
"4747-LCAQL",5.37629546027855,0.00245382367073053,"Medium-High"
"4749-OJKQU",8.0887928289422,0.00019389091528012,"High"
"4749-VFKVB",7.05965081235797,8.30880920493113e-05,"High"
"4750-UKWJK",2.24325784647525,0.00964238043418027,"Medium-Low"
"4750-ZRXIU",8.57645209310231,0.00019389091528012,"High"
"4751-ERMAN",-6.55719778590959,2.17888442246913,"Low"
"4753-PADAS",-3.27854798100373,0.528869253418018,"Low"
"4759-PXTAN",-2.50381479936955,0.170573473668853,"Low"
"4759-TRPLW",8.3003046195313,8.30880920493113e-05,"High"
"4760-THGOT",0.304762874904233,0.0217729252904675,"Medium-Low"
"4760-XOHVN",4.96532421541209,8.30880920493113e-05,"Medium-High"
"4763-PGDPO",7.75946643454187,0.00019389091528012,"High"
"4765-OXPPD",6.68303711631016,0.000385096811640781,"High"
"4767-HZZHQ",3.54648397871961,0.00407019049882884,"Medium-High"
"4770-QAZXN",4.7108020724857,0.000644797027832564,"Medium-High"
"4770-UEZOX",8.26031854337181,0.000120099134806493,"High"
"4774-HHGGS",-0.0882546170637486,0.00407019049882884,"Medium-Low"
"4776-XSKYQ",3.1856043968932,0.000561662870984387,"Medium-High"
"4778-IZARL",-6.42740188055996,0.260267557035998,"Low"
"4779-ZGICK",-0.710667643172052,0.0371733010070022,"Medium-Low"
"4781-ZXYGU",3.21948418030314,8.30880920493113e-05,"Medium-High"
"4782-OSFXZ",-5.11729761358291,1.49816718296528,"Low"
"4785-FCIFB",-3.96338478795085,0.219214107156684,"Low"
"4785-NKHCX",3.65592819518138,0.000229985572955397,"Medium-High"
"4785-QRJHC",1.69596927403164,0.0284062407963613,"Medium-Low"
"4786-UKSNZ",5.06294927238587,8.30880920493113e-05,"Medium-High"
"4789-KWMXN",0.00112478746819145,0.0334954013406053,"Medium-Low"
"4791-QRGMF",-1.7296275716767,0.170573473668853,"Low"
"4795-KTRTH",8.29205537705965,0.000229985572955397,"High"
"4795-UXVCJ",2.68859149175225,0.00269695991635069,"Medium-Low"
"4795-WRNVT",3.71534839987346,0.0140992308233096,"Medium-High"
"4797-AXPXK",7.73987539184917,8.30880920493113e-05,"High"
"4797-MIWUM",4.81550667329481,0.000296454454927464,"Medium-High"
"4800-CZMPC",0.0526747219373063,0.0371733010070022,"Medium-Low"
"4800-VHZKI",5.36982501901423,8.30880920493113e-05,"Medium-High"
"4801-JZAZL",5.50316178720042,0.00049297092315797,"Medium-High"
"4801-KFYKL",4.83932521075853,0.000335301833691779,"Medium-High"
"4803-AXVYP",3.78527142951471,0.0109144452435301,"Medium-High"
"4803-LBYPN",3.66299631435642,0.00671872763788743,"Medium-High"
"4804-NCPET",-0.55181215624187,0.00124882648406011,"Medium-Low"
"4806-DXQCE",-7.72859045387419,1.16139422064449,"Low"
"4806-HIPDW",8.09025863759829,8.30880920493113e-05,"High"
